tanggal,provinsi,komoditas,harga,harga_nasional,gap_dari_nasional,gap_pct,perubahan_harian,rolling_7d,rolling_30d,volatilitas_7d,tahun,bulan,minggu,hari,status_pasokan
2026-04-07,Sumatera Utara,Minyak Goreng Curah,20600.0,19943.548387096773,656.4516129032272,3.29,0.0,20421.428571428572,19773.333333333332,121.98750911843611,2026,4,15,1,NORMAL
2026-04-08,Sumatera Utara,Minyak Goreng Curah,20600.0,19982.25806451613,617.7419354838712,3.09,0.0,20457.14285714286,19813.333333333332,133.63062095608933,2026,4,15,2,NORMAL
2026-04-09,Sumatera Utara,Minyak Goreng Curah,21000.0,20138.709677419356,861.290322580644,4.28,400.0,20550.0,19866.666666666668,234.520787991096,2026,4,15,3,NORMAL
2026-04-10,Sumatera Utara,Minyak Goreng Curah,20950.0,20106.451612903227,843.5483870967728,4.2,-50.0,20635.714285714286,19918.333333333332,257.7374078951943,2026,4,15,4,NORMAL
2026-04-13,Sumatera Utara,Minyak Goreng Curah,20950.0,20133.870967741936,816.1290322580644,4.05,0.0,20721.428571428572,19971.666666666668,246.40269015220946,2026,4,16,0,NORMAL
2026-01-01,Aceh,Cabai Merah Keriting,30000.0,49296.969696969696,-19296.969696969696,-39.14,,30000.0,30000.0,,2026,1,1,3,SURPLUS
2026-01-02,Aceh,Cabai Merah Keriting,32000.0,49380.30303030303,-17380.303030303032,-35.2,2000.0,31000.0,31000.0,1414.213562373095,2026,1,1,4,SURPLUS
2026-01-05,Aceh,Cabai Merah Keriting,31750.0,48063.63636363636,-16313.63636363636,-33.94,-250.0,31250.0,31250.0,1089.7247358851685,2026,1,2,0,SURPLUS
2026-01-06,Aceh,Cabai Merah Keriting,31750.0,47307.57575757576,-15557.57575757576,-32.89,0.0,31375.0,31375.0,924.211375534118,2026,1,2,1,SURPLUS
2026-01-07,Aceh,Cabai Merah Keriting,29900.0,46007.57575757576,-16107.57575757576,-35.01,-1850.0,31080.0,31080.0,1037.1836867209202,2026,1,2,2,SURPLUS
2026-01-08,Aceh,Cabai Merah Keriting,29600.0,44760.606060606064,-15160.606060606064,-33.87,-300.0,30833.333333333332,30833.333333333332,1107.098309395632,2026,1,2,3,SURPLUS
2026-01-09,Aceh,Cabai Merah Keriting,29850.0,43928.78787878788,-14078.78787878788,-32.05,250.0,30692.85714285714,30692.85714285714,1076.8118728560755,2026,1,2,4,SURPLUS
2026-01-12,Aceh,Cabai Merah Keriting,28650.0,42260.606060606064,-13610.606060606064,-32.21,-1200.0,30500.0,30437.5,1315.928062876792,2026,1,3,0,SURPLUS
2026-01-13,Aceh,Cabai Merah Keriting,27250.0,41421.21212121212,-14171.21212121212,-34.21,-1400.0,29821.428571428572,30083.333333333332,1606.2007820882643,2026,1,3,1,SURPLUS
2026-01-14,Aceh,Cabai Merah Keriting,26400.0,41259.09090909091,-14859.090909090912,-36.01,-850.0,29057.14285714286,29715.0,1797.087590943694,2026,1,3,2,SURPLUS
2026-01-15,Aceh,Cabai Merah Keriting,27000.0,40803.030303030304,-13803.030303030304,-33.83,600.0,28378.571428571428,29468.18181818182,1479.5430439996069,2026,1,3,3,SURPLUS
2026-01-16,Aceh,Cabai Merah Keriting,26600.0,40739.393939393936,-14139.393939393936,-34.71,-400.0,27907.14285714286,29229.166666666668,1439.163116603008,2026,1,3,4,SURPLUS
2026-01-19,Aceh,Cabai Merah Keriting,26900.0,40203.030303030304,-13303.030303030304,-33.09,300.0,27521.428571428572,29050.0,1260.5743211122565,2026,1,4,0,SURPLUS
2026-01-20,Aceh,Cabai Merah Keriting,26900.0,39850.0,-12950.0,-32.5,0.0,27100.0,28896.428571428572,736.5459931328178,2026,1,4,1,SURPLUS
2026-01-21,Aceh,Cabai Merah Keriting,26350.0,39424.242424242424,-13074.242424242424,-33.16,-550.0,26771.428571428572,28726.666666666668,331.48295941264354,2026,1,4,2,SURPLUS
2026-01-22,Aceh,Cabai Merah Keriting,26350.0,39283.333333333336,-12933.333333333336,-32.92,0.0,26642.85714285714,28578.125,286.397991480078,2026,1,4,3,SURPLUS
2026-01-23,Aceh,Cabai Merah Keriting,26600.0,39050.0,-12450.0,-31.88,250.0,26671.428571428572,28461.764705882353,267.48386689225197,2026,1,4,4,SURPLUS
2026-01-26,Aceh,Cabai Merah Keriting,26600.0,39381.818181818184,-12781.818181818184,-32.46,0.0,26614.285714285714,28358.333333333332,224.93385271063937,2026,1,5,0,SURPLUS
2026-01-27,Aceh,Cabai Merah Keriting,26600.0,39468.181818181816,-12868.181818181816,-32.6,0.0,26614.285714285714,28265.78947368421,224.93385271063937,2026,1,5,1,SURPLUS
2026-01-28,Aceh,Cabai Merah Keriting,30150.0,39837.878787878784,-9687.878787878784,-24.32,3550.0,27078.571428571428,28360.0,1367.131163805298,2026,1,5,2,SURPLUS
2026-01-29,Aceh,Cabai Merah Keriting,30400.0,39934.84848484849,-9534.848484848488,-23.88,250.0,27578.571428571428,28457.14285714286,1846.8119248354155,2026,1,5,3,SURPLUS
2026-01-30,Aceh,Cabai Merah Keriting,33000.0,39937.878787878784,-6937.878787878784,-17.37,2600.0,28528.571428571428,28663.636363636364,2646.673563623016,2026,1,5,4,SURPLUS
2026-02-02,Aceh,Cabai Merah Keriting,32350.0,40795.454545454544,-8445.454545454544,-20.7,-650.0,29385.714285714286,28823.91304347826,2791.1637784435425,2026,2,6,0,SURPLUS
2026-02-03,Aceh,Cabai Merah Keriting,32850.0,41516.666666666664,-8666.666666666664,-20.88,500.0,30278.571428571428,28991.666666666668,2750.88730274087,2026,2,6,1,SURPLUS
2026-02-04,Aceh,Cabai Merah Keriting,35350.0,42300.0,-6950.0,-16.43,2500.0,31528.571428571428,29246.0,2788.496778860299,2026,2,6,2,SURPLUS
2026-02-05,Aceh,Cabai Merah Keriting,36350.0,42734.84848484849,-6384.848484848488,-14.94,1000.0,32921.42857142857,29519.23076923077,2310.457592277827,2026,2,6,3,SURPLUS
2026-02-06,Aceh,Cabai Merah Keriting,36400.0,42913.63636363636,-6513.63636363636,-15.18,50.0,33814.28571428572,29774.074074074073,2268.2067597028868,2026,2,6,4,SURPLUS
2026-02-09,Aceh,Cabai Merah Keriting,36350.0,45203.030303030304,-8853.030303030304,-19.59,-50.0,34664.28571428572,30008.928571428572,1852.1866099546226,2026,2,7,0,SURPLUS
2026-02-10,Aceh,Cabai Merah Keriting,36600.0,45727.27272727273,-9127.272727272728,-19.96,250.0,35178.57142857143,30236.206896551725,1812.4240542381099,2026,2,7,1,SURPLUS
2026-02-11,Aceh,Cabai Merah Keriting,37000.0,46425.757575757576,-9425.757575757576,-20.3,400.0,35842.857142857145,30461.666666666668,1410.5048066290854,2026,2,7,2,SURPLUS
2026-02-12,Aceh,Cabai Merah Keriting,38150.0,46254.545454545456,-8104.545454545456,-17.52,1150.0,36600.0,30733.333333333332,845.576726264345,2026,2,7,3,SURPLUS
2026-02-13,Aceh,Cabai Merah Keriting,38150.0,46590.90909090909,-8440.909090909088,-18.12,0.0,37000.0,30938.333333333332,817.516564561999,2026,2,7,4,SURPLUS
2026-02-16,Aceh,Cabai Merah Keriting,39100.0,46657.57575757576,-7557.57575757576,-16.2,950.0,37392.857142857145,31183.333333333332,1073.7118528064477,2026,2,8,0,SURPLUS
2026-02-17,Aceh,Cabai Merah Keriting,39100.0,46695.454545454544,-7595.454545454544,-16.27,0.0,37778.57142857143,31428.333333333332,1140.4886170910213,2026,2,8,1,SURPLUS
2026-02-18,Aceh,Cabai Merah Keriting,40650.0,50175.757575757576,-9525.757575757576,-18.98,1550.0,38392.857142857145,31786.666666666668,1376.4170187569275,2026,2,8,2,SURPLUS
2026-02-19,Aceh,Cabai Merah Keriting,40000.0,50419.69696969697,-10419.696969696968,-20.67,-650.0,38878.57142857143,32133.333333333332,1230.466423372663,2026,2,8,3,SURPLUS
2026-02-20,Aceh,Cabai Merah Keriting,39900.0,51990.90909090909,-12090.909090909088,-23.26,-100.0,39292.857142857145,32468.333333333332,948.4322904265225,2026,2,8,4,SURPLUS
2026-02-23,Aceh,Cabai Merah Keriting,37150.0,50343.93939393939,-13193.939393939392,-26.21,-2750.0,39150.0,32751.666666666668,1193.0353445448393,2026,2,9,0,SURPLUS
2026-02-24,Aceh,Cabai Merah Keriting,36750.0,49315.15151515151,-12565.151515151512,-25.48,-400.0,38950.0,33068.333333333336,1473.091986265586,2026,2,9,1,SURPLUS
2026-02-25,Aceh,Cabai Merah Keriting,34000.0,47557.57575757576,-13557.57575757576,-28.51,-2750.0,38221.42857142857,33321.666666666664,2372.9126165356734,2026,2,9,2,SURPLUS
2026-02-26,Aceh,Cabai Merah Keriting,33400.0,46383.333333333336,-12983.333333333336,-27.99,-600.0,37407.142857142855,33535.0,2933.06275808361,2026,2,9,3,SURPLUS
2026-02-27,Aceh,Cabai Merah Keriting,31350.0,45580.30303030303,-14230.303030303032,-31.22,-2050.0,36078.57142857143,33693.333333333336,3302.380094070664,2026,2,9,4,SURPLUS
2026-03-02,Aceh,Cabai Merah Keriting,33650.0,44621.21212121212,-10971.21212121212,-24.59,2300.0,35171.42857142857,33918.333333333336,2892.3544536785544,2026,3,10,0,SURPLUS
2026-03-03,Aceh,Cabai Merah Keriting,33250.0,44218.181818181816,-10968.181818181816,-24.8,-400.0,34221.42857142857,34130.0,2049.7676988008925,2026,3,10,1,SURPLUS
2026-03-04,Aceh,Cabai Merah Keriting,32850.0,44030.30303030303,-11180.303030303032,-25.39,-400.0,33607.142857142855,34346.666666666664,1626.4553922124742,2026,3,10,2,SURPLUS
2026-03-05,Aceh,Cabai Merah Keriting,32250.0,43909.09090909091,-11659.090909090912,-26.55,-600.0,32964.28571428572,34543.333333333336,907.7051125935518,2026,3,10,3,SURPLUS
2026-03-06,Aceh,Cabai Merah Keriting,31000.0,43951.51515151515,-12951.515151515152,-29.47,-1250.0,32535.714285714286,34690.0,1036.3052501210652,2026,3,10,4,SURPLUS
2026-03-09,Aceh,Cabai Merah Keriting,29600.0,43463.63636363636,-13863.63636363636,-31.9,-1400.0,31992.85714285714,34790.0,1428.993985125107,2026,3,11,0,SURPLUS
2026-03-10,Aceh,Cabai Merah Keriting,29600.0,43716.666666666664,-14116.666666666664,-32.29,0.0,31742.85714285714,34890.0,1689.5336071010072,2026,3,11,1,SURPLUS
2026-03-11,Aceh,Cabai Merah Keriting,29150.0,44330.30303030303,-15180.303030303032,-34.24,-450.0,31100.0,34856.666666666664,1699.0193249832716,2026,3,11,2,SURPLUS
2026-03-12,Aceh,Cabai Merah Keriting,29150.0,45590.90909090909,-16440.90909090909,-36.06,0.0,30514.285714285714,34815.0,1532.8933116045177,2026,3,11,3,SURPLUS
2026-03-13,Aceh,Cabai Merah Keriting,31000.0,47233.333333333336,-16233.333333333336,-34.37,1850.0,30250.0,34748.333333333336,1182.511451671103,2026,3,11,4,SURPLUS
2026-03-16,Aceh,Cabai Merah Keriting,36750.0,51990.90909090909,-15240.909090909088,-29.31,5750.0,30892.85714285714,34895.0,2700.2204495541523,2026,3,12,0,SURPLUS
2026-03-17,Aceh,Cabai Merah Keriting,37000.0,54706.06060606061,-17706.060606060608,-32.37,250.0,31750.0,35033.333333333336,3556.4495403890187,2026,3,12,1,SURPLUS
2026-03-18,Aceh,Cabai Merah Keriting,38000.0,54866.666666666664,-16866.666666666664,-30.74,1000.0,32950.0,35121.666666666664,4087.5828228102278,2026,3,12,2,SURPLUS
2026-03-19,Aceh,Cabai Merah Keriting,38000.0,54840.90909090909,-16840.90909090909,-30.71,0.0,34150.0,35176.666666666664,4172.329485231624,2026,3,12,3,SURPLUS
2026-03-20,Aceh,Cabai Merah Keriting,38000.0,54828.78787878788,-16828.78787878788,-30.69,0.0,35414.28571428572,35230.0,3721.1909255991845,2026,3,12,4,SURPLUS
2026-03-23,Aceh,Cabai Merah Keriting,38000.0,54781.818181818184,-16781.818181818184,-30.63,0.0,36678.57142857143,35285.0,2560.575642125687,2026,3,13,0,SURPLUS
2026-03-24,Aceh,Cabai Merah Keriting,38000.0,54672.72727272727,-16672.727272727272,-30.5,0.0,37678.57142857143,35331.666666666664,553.6674263918072,2026,3,13,1,SURPLUS
2026-03-25,Aceh,Cabai Merah Keriting,36350.0,53190.90909090909,-16840.90909090909,-31.66,-1650.0,37621.42857142857,35310.0,673.2119173885718,2026,3,13,2,SURPLUS
2026-03-26,Aceh,Cabai Merah Keriting,36350.0,51804.545454545456,-15454.545454545456,-29.83,0.0,37528.57142857143,35250.0,805.1175601823646,2026,3,13,3,SURPLUS
2026-03-27,Aceh,Cabai Merah Keriting,32350.0,50731.818181818184,-18381.818181818184,-36.23,-4000.0,36721.42857142857,35056.666666666664,2078.6327924176626,2026,3,13,4,SURPLUS
2026-03-30,Aceh,Cabai Merah Keriting,26750.0,46140.90909090909,-19390.90909090909,-42.03,-5600.0,35114.28571428572,34645.0,4196.0014980250435,2026,3,14,0,SURPLUS
2026-03-31,Aceh,Cabai Merah Keriting,25500.0,45778.78787878788,-20278.78787878788,-44.3,-1250.0,33328.57142857143,34191.666666666664,5282.428193458719,2026,3,14,1,SURPLUS
2026-04-01,Aceh,Cabai Merah Keriting,25600.0,45198.48484848485,-19598.484848484848,-43.36,100.0,31557.14285714286,33690.0,5528.2176581779495,2026,4,14,2,SURPLUS
2026-04-02,Aceh,Cabai Merah Keriting,25400.0,44396.969696969696,-18996.969696969696,-42.79,-200.0,29757.14285714286,33203.333333333336,5116.7558546593355,2026,4,14,3,SURPLUS
2026-04-03,Aceh,Cabai Merah Keriting,25400.0,44231.818181818184,-18831.818181818184,-42.58,0.0,28192.85714285714,32720.0,4387.048036686021,2026,4,14,4,SURPLUS
2026-04-06,Aceh,Cabai Merah Keriting,25650.0,44618.181818181816,-18968.181818181816,-42.51,250.0,26664.285714285714,32336.666666666668,2551.0968696024693,2026,4,15,0,SURPLUS
2026-04-07,Aceh,Cabai Merah Keriting,26650.0,44696.969696969696,-18046.969696969696,-40.38,1000.0,25850.0,32000.0,588.7840577554691,2026,4,15,1,SURPLUS
2026-04-08,Aceh,Cabai Merah Keriting,26400.0,44775.757575757576,-18375.757575757576,-41.04,-250.0,25800.0,31746.666666666668,509.0841449770347,2026,4,15,2,SURPLUS
2026-04-09,Aceh,Cabai Merah Keriting,26400.0,45248.48484848485,-18848.484848484848,-41.66,0.0,25928.571428571428,31513.333333333332,533.7424026450183,2026,4,15,3,SURPLUS
2026-04-10,Aceh,Cabai Merah Keriting,26100.0,44931.818181818184,-18831.818181818184,-41.91,-300.0,26000.0,31338.333333333332,515.5902766089113,2026,4,15,4,SURPLUS
2026-04-13,Aceh,Cabai Merah Keriting,26100.0,44707.57575757576,-18607.57575757576,-41.62,0.0,26100.0,31086.666666666668,442.5306015787471,2026,4,16,0,SURPLUS
2026-01-01,Bali,Cabai Merah Keriting,39550.0,49296.969696969696,-9746.969696969696,-19.77,,39550.0,39550.0,,2026,1,1,3,SURPLUS
2026-01-02,Bali,Cabai Merah Keriting,39750.0,49380.30303030303,-9630.303030303032,-19.5,200.0,39650.0,39650.0,141.4213562373095,2026,1,1,4,SURPLUS
2026-01-05,Bali,Cabai Merah Keriting,36050.0,48063.63636363636,-12013.63636363636,-25.0,-3700.0,38450.0,38450.0,2080.865204668481,2026,1,2,0,SURPLUS
2026-01-06,Bali,Cabai Merah Keriting,37000.0,47307.57575757576,-10307.57575757576,-21.79,950.0,38087.5,38087.5,1847.2389305844185,2026,1,2,1,SURPLUS
2026-01-07,Bali,Cabai Merah Keriting,37050.0,46007.57575757576,-8957.57575757576,-19.47,50.0,37880.0,37880.0,1665.6830430787245,2026,1,2,2,SURPLUS
2026-01-08,Bali,Cabai Merah Keriting,36900.0,44760.606060606064,-7860.606060606064,-17.56,-150.0,37716.666666666664,37716.666666666664,1542.6168243172592,2026,1,2,3,SURPLUS
2026-01-09,Bali,Cabai Merah Keriting,36500.0,43928.78787878788,-7428.78787878788,-16.91,-400.0,37542.857142857145,37542.857142857145,1481.392523784229,2026,1,2,4,SURPLUS
2026-01-12,Bali,Cabai Merah Keriting,34450.0,42260.606060606064,-7810.606060606064,-18.48,-2050.0,36814.28571428572,37156.25,1580.5363767073595,2026,1,3,0,SURPLUS
2026-01-13,Bali,Cabai Merah Keriting,30400.0,41421.21212121212,-11021.21212121212,-26.61,-4050.0,35478.57142857143,36405.555555555555,2416.0672491428963,2026,1,3,1,SURPLUS
2026-01-14,Bali,Cabai Merah Keriting,30400.0,41259.09090909091,-10859.090909090912,-26.32,0.0,34671.42857142857,35805.0,3053.1209637103416,2026,1,3,2,SURPLUS
2026-01-15,Bali,Cabai Merah Keriting,30500.0,40803.030303030304,-10303.030303030304,-25.25,100.0,33742.857142857145,35322.72727272727,3211.234001053757,2026,1,3,3,SURPLUS
2026-01-16,Bali,Cabai Merah Keriting,30500.0,40739.393939393936,-10239.393939393936,-25.13,0.0,32807.142857142855,34920.833333333336,3036.504098936309,2026,1,3,4,SURPLUS
2026-01-19,Bali,Cabai Merah Keriting,31750.0,40203.030303030304,-8453.030303030304,-21.03,1250.0,32071.428571428572,34676.92307692308,2446.0609734252557,2026,1,4,0,SURPLUS
2026-01-20,Bali,Cabai Merah Keriting,30750.0,39850.0,-9100.0,-22.84,-1000.0,31250.0,34396.42857142857,1489.4070408498515,2026,1,4,1,SURPLUS
2026-01-21,Bali,Cabai Merah Keriting,30900.0,39424.242424242424,-8524.242424242424,-21.62,150.0,30742.85714285714,34163.333333333336,481.68849843395844,2026,1,4,2,SURPLUS
2026-01-22,Bali,Cabai Merah Keriting,31650.0,39283.333333333336,-7633.333333333336,-19.43,750.0,30921.428571428572,34006.25,558.9105048044025,2026,1,4,3,SURPLUS
2026-01-23,Bali,Cabai Merah Keriting,31400.0,39050.0,-7650.0,-19.59,-250.0,31064.285714285714,33852.94117647059,530.4984179319828,2026,1,4,4,SURPLUS
2026-01-26,Bali,Cabai Merah Keriting,31200.0,39381.818181818184,-8181.818181818184,-20.78,-200.0,31164.285714285714,33705.555555555555,468.7876968966588,2026,1,5,0,SURPLUS
2026-01-27,Bali,Cabai Merah Keriting,31400.0,39468.181818181816,-8068.181818181816,-20.44,200.0,31292.85714285714,33584.21052631579,369.03993847583723,2026,1,5,1,SURPLUS
2026-01-28,Bali,Cabai Merah Keriting,31700.0,39837.878787878784,-8137.878787878784,-20.43,300.0,31285.714285714286,33490.0,359.0662493584499,2026,1,5,2,SURPLUS
2026-01-29,Bali,Cabai Merah Keriting,32400.0,39934.84848484849,-7534.848484848488,-18.87,700.0,31521.428571428572,33438.09523809524,472.45559126130155,2026,1,5,3,SURPLUS
2026-01-30,Bali,Cabai Merah Keriting,32800.0,39937.878787878784,-7137.878787878784,-17.87,400.0,31792.85714285714,33409.09090909091,587.6709477734382,2026,1,5,4,SURPLUS
2026-02-02,Bali,Cabai Merah Keriting,37450.0,40795.454545454544,-3345.454545454544,-8.2,4650.0,32621.428571428572,33584.782608695656,2207.9132574403284,2026,2,6,0,SURPLUS
2026-02-03,Bali,Cabai Merah Keriting,38650.0,41516.666666666664,-2866.6666666666642,-6.9,1200.0,33657.142857142855,33795.833333333336,3071.1600104070844,2026,2,6,1,SURPLUS
2026-02-04,Bali,Cabai Merah Keriting,38950.0,42300.0,-3350.0,-7.92,300.0,34764.28571428572,34002.0,3415.3714153458864,2026,2,6,2,SURPLUS
2026-02-05,Bali,Cabai Merah Keriting,38950.0,42734.84848484849,-3784.8484848484877,-8.86,0.0,35842.857142857145,34192.307692307695,3367.668403538324,2026,2,6,3,SURPLUS
2026-02-06,Bali,Cabai Merah Keriting,38950.0,42913.63636363636,-3963.6363636363603,-9.24,0.0,36878.57142857143,34368.51851851852,2972.913433942233,2026,2,6,4,SURPLUS
2026-02-09,Bali,Cabai Merah Keriting,38800.0,45203.030303030304,-6403.030303030304,-14.17,-150.0,37792.857142857145,34526.78571428572,2266.132640172916,2026,2,7,0,SURPLUS
2026-02-10,Bali,Cabai Merah Keriting,38700.0,45727.27272727273,-7027.272727272728,-15.37,-100.0,38635.71428571428,34670.68965517241,537.520763718493,2026,2,7,1,SURPLUS
2026-02-11,Bali,Cabai Merah Keriting,38400.0,46425.757575757576,-8025.757575757576,-17.29,-300.0,38771.42857142857,34795.0,205.8663459162129,2026,2,7,2,SURPLUS
2026-02-12,Bali,Cabai Merah Keriting,38400.0,46254.545454545456,-7854.545454545456,-16.98,0.0,38735.71428571428,34756.666666666664,247.84787961270118,2026,2,7,3,SURPLUS
2026-02-13,Bali,Cabai Merah Keriting,38500.0,46590.90909090909,-8090.909090909088,-17.37,100.0,38671.42857142857,34715.0,241.2763679149379,2026,2,7,4,SURPLUS
2026-02-16,Bali,Cabai Merah Keriting,40150.0,46657.57575757576,-6507.57575757576,-13.95,1650.0,38842.857142857145,34851.666666666664,612.6639722205693,2026,2,8,0,SURPLUS
2026-02-17,Bali,Cabai Merah Keriting,40250.0,46695.454545454544,-6445.454545454544,-13.8,100.0,39028.57142857143,34960.0,814.3796938248372,2026,2,8,1,SURPLUS
2026-02-18,Bali,Cabai Merah Keriting,45250.0,50175.757575757576,-4925.757575757576,-9.82,5000.0,39950.0,35233.333333333336,2472.8526037756437,2026,2,8,2,SURPLUS
2026-02-19,Bali,Cabai Merah Keriting,45250.0,50419.69696969697,-5169.696969696968,-10.25,0.0,40885.71428571428,35511.666666666664,3084.6007691048,2026,2,8,3,SURPLUS
2026-02-20,Bali,Cabai Merah Keriting,47250.0,51990.90909090909,-4740.909090909088,-9.12,2000.0,42150.0,35870.0,3656.6150102702104,2026,2,8,4,SURPLUS
2026-02-23,Bali,Cabai Merah Keriting,49250.0,50343.93939393939,-1093.9393939393922,-2.17,2000.0,43700.0,36363.333333333336,4077.478796184414,2026,2,9,0,NORMAL
2026-02-24,Bali,Cabai Merah Keriting,49150.0,49315.15151515151,-165.15151515151229,-0.33,-100.0,45221.42857142857,36988.333333333336,3790.6526639944022,2026,2,9,1,NORMAL
2026-02-25,Bali,Cabai Merah Keriting,48700.0,47557.57575757576,1142.4242424242402,2.4,-450.0,46442.857142857145,37598.333333333336,3218.4919568317664,2026,2,9,2,NORMAL
2026-02-26,Bali,Cabai Merah Keriting,47300.0,46383.333333333336,916.6666666666642,1.98,-1400.0,47450.0,38158.333333333336,1704.650501813693,2026,2,9,3,NORMAL
2026-02-27,Bali,Cabai Merah Keriting,46550.0,45580.30303030303,969.6969696969682,2.13,-750.0,47635.71428571428,38693.333333333336,1481.1916052384727,2026,2,9,4,NORMAL
2026-03-02,Bali,Cabai Merah Keriting,47800.0,44621.21212121212,3178.78787878788,7.12,1250.0,48000.0,39228.333333333336,1046.4224768229926,2026,3,10,0,DEFISIT
2026-03-03,Bali,Cabai Merah Keriting,46900.0,44218.181818181816,2681.818181818184,6.06,-900.0,47950.0,39766.666666666664,1095.4451150104987,2026,3,10,1,DEFISIT
2026-03-04,Bali,Cabai Merah Keriting,47400.0,44030.30303030303,3369.696969696968,7.65,500.0,47685.71428571428,40316.666666666664,941.9458077629836,2026,3,10,2,DEFISIT
2026-03-05,Bali,Cabai Merah Keriting,47200.0,43909.09090909091,3290.9090909090883,7.49,-200.0,47407.142857142855,40835.0,691.87461016489,2026,3,10,3,DEFISIT
2026-03-06,Bali,Cabai Merah Keriting,47550.0,43951.51515151515,3598.484848484848,8.19,350.0,47242.857142857145,41373.333333333336,414.7575310035285,2026,3,10,4,DEFISIT
2026-03-09,Bali,Cabai Merah Keriting,47750.0,43463.63636363636,4286.36363636364,9.86,200.0,47307.142857142855,41925.0,457.7377082174303,2026,3,11,0,DEFISIT
2026-03-10,Bali,Cabai Merah Keriting,47550.0,43716.666666666664,3833.3333333333358,8.77,-200.0,47450.0,42463.333333333336,316.22776601737763,2026,3,11,1,DEFISIT
2026-03-11,Bali,Cabai Merah Keriting,47700.0,44330.30303030303,3369.696969696968,7.6,150.0,47435.71428571428,42996.666666666664,299.60291180535245,2026,3,11,2,DEFISIT
2026-03-12,Bali,Cabai Merah Keriting,47500.0,45590.90909090909,1909.0909090909117,4.19,-200.0,47521.42857142857,43500.0,184.51996923900597,2026,3,11,3,NORMAL
2026-03-13,Bali,Cabai Merah Keriting,47250.0,47233.333333333336,16.66666666666424,0.04,-250.0,47500.0,43981.666666666664,208.1665999474385,2026,3,11,4,NORMAL
2026-03-16,Bali,Cabai Merah Keriting,47800.0,51990.90909090909,-4190.909090909088,-8.06,550.0,47585.71428571428,44326.666666666664,186.44544714809513,2026,3,12,0,SURPLUS
2026-03-17,Bali,Cabai Merah Keriting,50700.0,54706.06060606061,-4006.060606060608,-7.32,2900.0,48035.71428571428,44728.333333333336,1189.4376422336231,2026,3,12,1,SURPLUS
2026-03-18,Bali,Cabai Merah Keriting,50700.0,54866.666666666664,-4166.666666666664,-7.59,0.0,48457.142857142855,45120.0,1541.7599714366074,2026,3,12,2,SURPLUS
2026-03-19,Bali,Cabai Merah Keriting,50700.0,54840.90909090909,-4140.909090909088,-7.55,0.0,48907.142857142855,45511.666666666664,1685.8303027067204,2026,3,12,3,SURPLUS
2026-03-20,Bali,Cabai Merah Keriting,50700.0,54828.78787878788,-4128.78787878788,-7.53,0.0,49335.71428571428,45903.333333333336,1708.974908562348,2026,3,12,4,SURPLUS
2026-03-23,Bali,Cabai Merah Keriting,49750.0,54781.818181818184,-5031.818181818184,-9.19,-950.0,49657.142857142855,46268.333333333336,1505.6639098830378,2026,3,13,0,SURPLUS
2026-03-24,Bali,Cabai Merah Keriting,49400.0,54672.72727272727,-5272.727272727272,-9.64,-350.0,49964.28571428572,46625.0,1096.4770425149761,2026,3,13,1,SURPLUS
2026-03-25,Bali,Cabai Merah Keriting,51900.0,53190.90909090909,-1290.9090909090883,-2.43,2500.0,50550.0,47075.0,803.6375634164018,2026,3,13,2,NORMAL
2026-03-26,Bali,Cabai Merah Keriting,51250.0,51804.545454545456,-554.5454545454559,-1.07,-650.0,50628.57142857143,47503.333333333336,846.4913579287985,2026,3,13,3,NORMAL
